"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","use encryption at different level of software (server, network, transmission layer, database and software layer.)",1,"partha117",1,"Encryption at Various Levels","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Applying access checking methods",1,"partha117",1,"Multi-prong Standard Process","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Security testings like: SQL injection, cross-site scripting, CSRF, API security, use of https,  detecting malicious / suspicious HTTP requests and auto-blocking",1,"partha117",3,"Network Level Measures","Dependent on framework","Measures for Request Forgery","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","We use github/bitbucket repository systems to code maintain and store. We use server side security on AWS and other third party server host.",1,"partha117",1,"Multi-prong Standard Process","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Usually I implement both client and server side data validation, escape html entities, disable indexing.",1,"partha117",1,"Dependent on framework","<eol>"
"","Testing",1,"partha117",1,"Using Tools","<eol>"
"","Common Security Practices isn't broken, SSL, Authentication",1,"partha117",3,"Network Level Measures","Token-based Authentication","Multi-prong Standard Process","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","We run security audit of our office environment. We also conduct security session per 6 months to introduce latest trend in threats and what we can do to avoid it.",1,"partha117",1,"Continuous Upgrading","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","general practices",1,"partha117",1,"Multi-prong Standard Process","<eol>"
"","oauth2, two step verifiations",1,"partha117",2,"Token-based Authentication","OAuth2 Protocol","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","end to end security",1,"partha117",1,"Multi-prong Standard Process","<eol>"
"","design and monitoring",1,"partha117",1,"Dependent on framework","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","We use proper validations (both client and server side), make stored procedures secured and ensure proper access control.",1,"partha117",1,"Multi-prong Standard Process","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","So far this thing has not been my headache.",1,"partha117",1,"Nothing","<eol>"
"","Yes",1,"partha117",1,"Nothing","<eol>"
"","At application level, could not achieve others yet",1,"partha117",1,"Application Side Measures","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","rely on Using Tools to suggest security flaws so that those could be fixed.",1,"partha117",1,"Using Tools","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","both network and in software",1,"partha117",2,"Network Level Measures","Application Side Measures","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","https, popular framework which already prevents some type of attacks. rest of the things on case-by-case basis.",1,"partha117",2,"Network Level Measures","Dependent on framework","<eol>"
"","According to International Security Standard",1,"partha117",1,"Multi-prong Standard Process","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","ISO 270001 procedures and controls are in practice",1,"partha117",1,"Multi-prong Standard Process","<eol>"
"","Token based authentication for all of my rest service",1,"partha117",1,"Token-based Authentication","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Testing",1,"partha117",1,"Using Tools","<eol>"
"","we can use framework",1,"partha117",1,"Dependent on framework","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Multi Prong Standard Processes and Products",1,"partha117",1,"Multi-prong Standard Process","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Yes",1,"partha117",1,"Nothing","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","We have implemented/used https, VPN, access control etc",1,"partha117",1,"Network Level Measures","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","User login authentication and csrf protection.",1,"partha117",2,"Token-based Authentication","Measures for Request Forgery","<eol>"
"","Start from the beginning and keep going,Quality maintain,Design with the future in mind",1,"partha117",1,"Multi-prong Standard Process","<eol>"
"","Spring Boot framework will be used in back-end development. And spring boot Security is so much strong.",1,"partha117",1,"Dependent on framework","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","We use a security scanner tool amd fix accrodingly",1,"partha117",1,"Using Tools","<eol>"
"","OWASP, Network and Infrastructure Security",1,"partha117",2,"Using Tools","Network Level Measures","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Multi Prong Standard Processes and Products",1,"partha117",1,"Multi-prong Standard Process","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","There are some basic guidelines that we must follow and while code review this needs to be an absolute part that needs to be checked before the code gets merged.",1,"partha117",1,"Formal verification","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Token based authentication",1,"partha117",1,"Token-based Authentication","<eol>"
"","By Security Testing",1,"partha117",1,"Using Tools","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","We convert the codes to binary. Since we use python, it is the most convenient and economical solution for us.",1,"partha117",1,"Dependent on framework","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Try to implement best practices.",1,"partha117",1,"Formal verification","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","OAuth 2.0, JWT, Token Base Authentication, CORS Filter, XSRF",1,"partha117",3,"Token-based Authentication","OAuth2 Protocol","Measures for Request Forgery","<eol>"
"","apache shiro , java ee secuirty - keyclock, HDiv,",1,"partha117",1,"Using Tools","<eol>"
"","using encryption",1,"partha117",1,"Encryption at Various Levels","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Both server & application level .",1,"partha117",1,"Application Side Measures","<eol>"
"","highly secured",1,"partha117",1,"Multi-prong Standard Process","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Following industry standard and best practices, also we arrange hacking session internally to break own security vulnerabilities",1,"partha117",1,"Using Tools","<eol>"
"","upgrade",1,"partha117",1,"Continuous Upgrading","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
