"","Not achieved yet",1,"partha117",1,"Nothing","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","periodic performance refactorings",1,"partha117",1,"Performance monitoring tools","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","load testing",1,"partha117",1,"Testing","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","measure, then improve, and iterate. Not doing big up front performance centric design.",1,"partha117",2,"Performance monitoring tools","Performance monitoring tools","<eol>"
"","Customer and Employee Involvement and Teamwork, Quality Planning carefully, monitoring work, and constant reevaluation and adjustment, Continual Improvement of Systems",1,"partha117",3,"Performance monitoring tools","Performance monitoring tools","User Feedback","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Amazon Hosting and Quality Software",1,"partha117",1,"Upgraded infrastructure","<eol>"
"","User load and Exception Handle",1,"partha117",1,"Testing","<eol>"
"","Continuous monitoring",1,"partha117",1,"Performance monitoring tools","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Code review",1,"partha117",1,"Code review","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Multi Prong Standard Processes",1,"partha117",2,"Efficient designing","Performance monitoring tools","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Yes",1,"partha117",1,"Nothing","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Customer Focus,Obsession with Quality,Continual Improvement of Systems,Unity of Purpose,Teamwork,Scientific Approach",1,"partha117",4,"Performance monitoring tools","Performance monitoring tools","User Feedback","Upgraded infrastructure","<eol>"
"","speed test, concurrency usage etc",1,"partha117",1,"Performance monitoring tools","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Upgrade new technologies and update with present business strategy.",1,"partha117",1,"Upgraded infrastructure","<eol>"
"","By Making a commitment,Invest in training,Organize quality circles",1,"partha117",2,"Performance monitoring tools","Testing","<eol>"
"","Too many metadata need to be extracted from DPP, RDPP, ADP, RADP file. Now i'm developing  many parsing strategy.after competing it for all keyword i build a LSTM model  for fixing the strategy of a specific  file structure using the weight of probability...",1,"partha117",1,"Performance monitoring tools","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Page speed, SEO, Code refactoring",1,"partha117",2,"Code review","Caching techonology","<eol>"
"","Load Testing",1,"partha117",1,"Testing","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Multi Prong Standard Processes",1,"partha117",1,"Performance monitoring tools","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","By defining solid architecture and easy to change things.",1,"partha117",1,"Upgraded infrastructure","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Following good practice",1,"partha117",1,"Using better codes/practices","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Right now there isn't any performance metrics set except Load Testing.",1,"partha117",1,"Testing","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Design optimally",1,"partha117",1,"Efficient designing","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Load Test, Response Time, Code Quality",1,"partha117",1,"Using better codes/practices","<eol>"
"","Load test",1,"partha117",1,"Testing","<eol>"
"","using kpi",1,"partha117",1,"Performance monitoring tools","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","See load balancing",1,"partha117",1,"Load balancing","<eol>"
"","I do not know",1,"partha117",1,"Nothing","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Yes",1,"partha117",1,"Nothing","<eol>"
"","upgrade",1,"partha117",1,"Upgraded infrastructure","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
