"","adding more resources as needed",1,"partha117",1,"Using Cloud Services","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Standard code of products and depends on client happiness.",1,"partha117",1,"Efficient Design and Implementation","<eol>"
"","Define a business that is open-ended and continuously improving,Building a business plan and model that is attractive to investors,create a strong team",1,"partha117",1,"Efficient Design and Implementation","<eol>"
"","API(Return metadata in JSON format ) which developed for data extraction at a time work with a single file and use efficient data structure to store the file data.Size of that file doesn't matter for analysing  data and pattern recognizing.",1,"partha117",1,"Efficient Design and Implementation","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Planning with focusing future",1,"partha117",1,"Nothing","<eol>"
"","Distributed Services",1,"partha117",1,"Emphasizing on architecture","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Microservice Oriented",1,"partha117",1,"Emphasizing on architecture","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","By defining solid architecture.",1,"partha117",1,"Emphasizing on architecture","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Think ahead of the requirements",1,"partha117",1,"Did not responded","<eol>"
"","By doing load test",1,"partha117",1,"Load testing","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","We somewhat depend on the language, platform and framework. Which is why we chose django python for most of our projects. Additionally we keep provision for future improvements and scalability.",1,"partha117",1,"Following design patterns","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","During implementation trying to follow best practices.",1,"partha117",2,"Efficient Design and Implementation","Following design patterns","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","DB level index, Load balance , clustering of app server",1,"partha117",3,"Using Cloud Services","Database optimization","Load testing","<eol>"
"","by using perfect implementation",1,"partha117",1,"Efficient Design and Implementation","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","I use Microservice",1,"partha117",1,"Emphasizing on architecture","<eol>"
"","I do not know",1,"partha117",1,"Nothing","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Yes",1,"partha117",1,"Nothing","<eol>"
"","quality",1,"partha117",1,"Efficient Design and Implementation","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
