"","clear development requirements",1,"partha117",2,"Managerial Skill","Sound technical knowledge","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Give reasonable time for a task and do proper comment on that task.",1,"partha117",2,"Being Reasonable","Managerial Skill","<eol>"
"","not assigning me any type of multitasking",1,"partha117",3,"Managerial Skill","Sound technical knowledge","Proper Behavioral Manner","<eol>"
"","To talk more and be friendly, can",1,"partha117",1,"Being Reasonable","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Ownership, Proactiveness, Leadership attitude, Good inter-personal and communication skills",1,"partha117",2,"Inter personal skill","Responsibility","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Mentorship and Direction",1,"partha117",2,"Facility Improvement","Mentoring","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Allow to use latest technologies and good practice to ensure company and their employee are updated with the current world. And also honor according to knowledge and quality works. In the company should have knowledge sharing, training sessions.",1,"partha117",3,"Facility Improvement","Flexibility of Technology","Facility Improvement","<eol>"
"","Take educated decisions, not on a whim",1,"partha117",1,"Inter personal skill","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Manager should be cooperative and have accurate knowledge about the time of development.",1,"partha117",2,"Managerial Skill","Inter personal skill","<eol>"
"","Well understanding, Technical, organized",1,"partha117",2,"Being Reasonable","Inter personal skill","<eol>"
"","More Scope for Team Build, R&D, Learning",1,"partha117",2,"Facility Improvement","Facility Improvement","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Ensuring an environment where positive criticisms regarding code and people can be done.",1,"partha117",2,"Responsibility","Facility Improvement","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Ensure written requirement with picture and diagram if necessary, fullest support",1,"partha117",3,"Managerial Skill","Managerial Skill","Inter personal skill","<eol>"
"","Knowing his things",1,"partha117",1,"Sound technical knowledge","<eol>"
"","providing flexibility",1,"partha117",1,"Flexibility of Technology","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Good planning",1,"partha117",1,"Sound technical knowledge","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","to be realistic",1,"partha117",1,"Being Reasonable","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","The manager has to understand the value of an individual employee working under him and provide benefits accordingly.",1,"partha117",2,"Facility Improvement","Proper Behavioral Manner","<eol>"
"","Understand technology",1,"partha117",1,"Sound technical knowledge","<eol>"
"","Nothing",1,"partha117",1,"Nothing","<eol>"
"","Yes",1,"partha117",1,"Did not responded","<eol>"
"","1. Learn strength of individuals in a team and use at his/her best 2. Motivate each members individually to their strengths and career path",1,"partha117",2,"Mentoring","Inter personal skill","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","be a good bridge between IT and Business",1,"partha117",2,"Sound technical knowledge","Inter personal skill","<eol>"
"","Help to understand the requirements first.",1,"partha117",2,"Managerial Skill","Sound technical knowledge","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Good Working Environment",1,"partha117",1,"Facility Improvement","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","empowering developers.",1,"partha117",1,"Facility Improvement","<eol>"
"","Provide training, feedback, recognition and praise",1,"partha117",2,"Facility Improvement","Facility Improvement","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Take responsibility",1,"partha117",1,"Responsibility","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Quality Software development",1,"partha117",1,"Sound technical knowledge","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Open minded",1,"partha117",1,"Being Reasonable","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Flexibility",1,"partha117",1,"Flexibility of Technology","<eol>"
"","facility",1,"partha117",1,"Facility Improvement","<eol>"
"","Giving enough flexibility",1,"partha117",1,"Flexibility of Technology","<eol>"
"","Meet the time line",1,"partha117",1,"Managerial Skill","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Work with dedication",1,"partha117",1,"Responsibility","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","1. Be consistent with meaningful communication 2. Give recognition and praise 3. Provide feedback, mentorship, and training 4. Create a work culture by design 5. Provide strong leadership and a clear vision 6. Hold yourself and others accountable 7. Demon...",1,"partha117",4,"Mentoring","Sound technical knowledge","Inter personal skill","Facility Improvement","<eol>"
"","Sincerely, ownership, appreciation, feedback",1,"partha117",2,"Inter personal skill","Responsibility","<eol>"
"","good behavior",1,"partha117",1,"Proper Behavioral Manner","<eol>"
"","good behavior",1,"partha117",1,"Proper Behavioral Manner","<eol>"
"","Follow up project first to last and provide proper guideline connected with client information.",1,"partha117",2,"Managerial Skill","Sound technical knowledge","<eol>"
"","Be consistent with meaningful communication,Give recognition and praise,Provide feedback, mentorship, and training",1,"partha117",3,"Facility Improvement","Mentoring","Facility Improvement","<eol>"
"","Need some indoor games setup in office space. Requested to evaluate my performance of 3 months work and increment salary as committed at the time of joining.",1,"partha117",1,"Facility Improvement","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Knowledgeable and cordial",1,"partha117",1,"Sound technical knowledge","<eol>"
"","Good Planning and Forecast",1,"partha117",1,"Sound technical knowledge","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Meet the time line",1,"partha117",1,"Managerial Skill","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","I don't like micro management.",1,"partha117",1,"Proper Behavioral Manner","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Evaluate me properly and remove blockers",1,"partha117",1,"Facility Improvement","<eol>"
"","Feature story",1,"partha117",1,"Managerial Skill","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","They will provide me training regarding my job.",1,"partha117",1,"Facility Improvement","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Being more reasonable",1,"partha117",1,"Being Reasonable","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","They should be graduated from any computer related course. I have been encounter non-tech people as manager. It's really tough to cooperate with a non-tech or non-CSE background people in software development. Whereas, large amount of EEE people took posi...",1,"partha117",1,"Sound technical knowledge","<eol>"
"","Should be well organized",1,"partha117",2,"Inter personal skill","Responsibility","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Co-Operative, Well Behave, Not Inherited By Others",1,"partha117",2,"Being Reasonable","Proper Behavioral Manner","<eol>"
"","he will assign expertise wise task for different member of project",1,"partha117",1,"Facility Improvement","<eol>"
"","good behavior",1,"partha117",1,"Proper Behavioral Manner","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","To get the perfect design pattern for  specific projects",1,"partha117",1,"Sound technical knowledge","<eol>"
"","I do not know",1,"partha117",1,"Nothing","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","yes",1,"partha117",1,"Nothing","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
