"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","They should introduce students to version controlling. Code quality can be also an important thing.",1,"partha117",1,"Use of professional tools","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Connection with industry, realistic teaching, internship arrangement for students",1,"partha117",2,"Industry oriented projects","Opportunities to work with industry","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","if possible, adopt contemporary technologies",1,"partha117",1,"Syllabus based on industry trend","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Yes",1,"partha117",1,"Did not responded","<eol>"
"","From BUET, I love what you produce. No complaint but would be great to see them answer better in interviews. Best I have seen so far, Saad Manzur (2011). From others, impose more focus on data structures and algorithms",1,"partha117",1,"Developing Mindset of Students","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","provide application oriented and hands-on knowledge",1,"partha117",1,"Industry oriented projects","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Build capacity to learn rather and grow.",1,"partha117",1,"Developing Mindset of Students","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Develop a mindset of responsibility and professionalism. Help the students to choose their strong area of work.",1,"partha117",1,"Developing Mindset of Students","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Keep student up to date with new technologies as much as possible. And have better intern system for the last year students.",1,"partha117",1,"Syllabus based on industry trend","<eol>"
"","Daffodil international university",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Solid Baseline",1,"partha117",1,"Enforcing on SE basics","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","building  a good basics in the students not only to learn coding.",1,"partha117",1,"Enforcing on SE basics","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Good teacher,maintain routine,necessary equipment for teacher and student",1,"partha117",1,"Use of professional tools","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Focus programming courses, seminar, workshop and contests, internship.",1,"partha117",2,"Enforcing on SE basics","Opportunities to work with industry","<eol>"
"","Teach students Professional Ethics and Practices, Tie-up with Industry Practices and Problems, Solutions or Research Paper for any specific or generic Technical/Administrative problems.",1,"partha117",2,"Inclusion of behavioral skill in Syllabus","Opportunities to work with industry","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Solid Baseline",1,"partha117",1,"Enforcing on SE basics","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Strong collaboration with the industries so that the graduates can be easily embedded to the industry after graduation. Generally it takes around 6 months to 1 year to train up a graduates.",1,"partha117",1,"Opportunities to work with industry","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Produce graduates with high IQ and industry relevant up to date knowledge, placement",1,"partha117",2,"Developing Mindset of Students","Syllabus based on industry trend","<eol>"
"","University should train student some basic knowledge of industry practice. Research on industry SDLC.",1,"partha117",2,"Use of professional tools","Enforcing on SE basics","<eol>"
"","more lab work base on real world need",1,"partha117",1,"Industry oriented projects","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Some of the Universities have updated/changed their curriculum accordingly to the market demand and available technology. Hopefully, the adoption rate will be faster.",1,"partha117",1,"Syllabus based on industry trend","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Update curriculum. Should give more importance on software engineering.",1,"partha117",2,"Syllabus based on industry trend","Enforcing on SE basics","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Focus On Basic, Understand Market demand Tech, Force Student for Research, Career Counseling",1,"partha117",2,"Syllabus based on industry trend","Enforcing on SE basics","<eol>"
"","give me 10  fresher programmer from every university  within a year.",1,"partha117",1,"Industry oriented projects","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","be fair with the students. all the students are not idiot and all the students are not superman",1,"partha117",1,"Enforcing on SE basics","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Involving students with some hands on projects, teaching them SW best practices etc",1,"partha117",3,"Industry oriented projects","Enforcing on SE basics","Industry oriented projects","<eol>"
"","many talented young propel.. who love programming",1,"partha117",1,"Enforcing on SE basics","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
